feed_label,stop_id,stop_name,stop_lat,stop_lon,weekday_analysis_date,weekday_total_trips,weekday_routes_serving_stop,weekday_peak_trips_per_hour,weekday_span_hours,weekday_first_departure_time,weekday_last_departure_time,weekend_analysis_date,weekend_total_trips,weekend_span_hours
2024_september,7312,WILSON LN & EXETER RD,38.987302,-77.103186,2024-09-10,38,2,3.0,16.675,05:31:20,22:11:51,2024-09-14,23.0,14.667
2024_september,7314,WILSON LN & FAIRFAX RD,38.987228,-77.105579,2024-09-10,38,2,3.0,16.678,05:31:38,22:12:17,2024-09-14,23.0,14.667
2024_september,7316,WILSON LN & GLENBROOK RD,38.987179,-77.107364,2024-09-10,38,2,3.0,16.679,05:31:52,22:12:36,2024-09-14,23.0,14.667
2024_september,7322,WILSON LN & HAMPTON LN,38.987009,-77.111977,2024-09-10,38,2,3.0,16.683,05:32:27,22:13:26,2024-09-14,23.0,14.667
2024_september,7334,WILSON LN & MARBURY RD,38.989711,-77.122858,2024-09-10,38,2,3.0,16.695,05:34:06,22:15:47,2024-09-14,23.0,14.667
2024_september,7320,WILSON LN & MOORLAND LN,38.987138,-77.109777,2024-09-10,38,2,3.0,16.681,05:32:10,22:13:02,2024-09-14,23.0,14.667
2024_september,7330,WILSON LN & OLD CHESTER RD,38.989201,-77.119916,2024-09-10,38,2,3.0,16.692,05:33:41,22:15:11,2024-09-14,23.0,14.667
2024_september,7308,WILSON LN & OLD GEORGETOWN RD,38.987384,-77.099276,2024-09-10,38,2,3.0,16.672,05:30:50,22:11:09,2024-09-14,23.0,14.667
2024_september,7328,WILSON LN & RADNOR RD,38.98794,-77.117739,2024-09-10,38,2,3.0,16.689,05:33:20,22:14:42,2024-09-14,23.0,14.667
2024_september,7318,WILSON LN & STRATFORD RD,38.987166,-77.108417,2024-09-10,38,2,3.0,16.68,05:32:00,22:12:47,2024-09-14,23.0,14.667
2024_september,7336,WILSON LN & WESTFIELD DR,38.988808,-77.125941,2024-09-10,38,2,3.0,16.698,05:34:31,22:16:23,2024-09-14,23.0,14.667
2024_september,52,APPLE RIDGE RD & DARLINGTON DR,39.185139,-77.209182,2024-09-10,37,1,2.5,17.274,06:04:06,23:20:34,2024-09-14,24.0,15.05
2024_september,50,APPLE RIDGE RD & DELLCASTLE RD,39.185157,-77.206776,2024-09-10,37,1,2.5,17.273,06:03:46,23:20:09,2024-09-14,24.0,15.05
2024_september,48,APPLE RIDGE RD & SHADOW OAK DR,39.186006,-77.202393,2024-09-10,37,1,2.5,17.271,06:03:04,23:19:19,2024-09-14,24.0,15.05
2024_september,8914,APPLE RIDGE RD & SHALLOW POINT RD,39.187221,-77.199287,2024-09-10,37,1,2.5,17.269,06:02:32,23:18:40,2024-09-14,24.0,15.05
2024_september,148,ARROWHEAD RD & MONTGOMERY VILLAGE AVE,39.187489,-77.196617,2024-09-10,37,1,2.5,17.267,06:02:00,23:18:00,2024-09-14,24.0,15.05
2024_september,146,ARROWHEAD RD & QUILL PL,39.186389,-77.195202,2024-09-10,37,1,2.5,17.267,06:01:37,23:17:37,2024-09-14,24.0,15.048
2024_september,2020,EMORY GROVE RD & @8707,39.157031,-77.179187,2024-09-10,37,1,2.25,17.267,05:48:30,23:04:30,2024-09-14,24.0,15.017
2024_september,2022,EMORY GROVE RD & CAPELLA DR,39.158257,-77.180874,2024-09-10,37,1,2.25,17.267,05:48:53,23:04:53,2024-09-14,24.0,15.017
2024_september,2010,EMORY GROVE RD & CHORLEE CT,39.149445,-77.168467,2024-09-10,37,1,2.5,17.267,05:46:00,23:02:00,2024-09-14,24.0,15.017
2024_september,2024,EMORY GROVE RD & GINGERBREAD LN,39.158973,-77.182848,2024-09-10,37,1,2.25,17.267,05:49:15,23:05:15,2024-09-14,24.0,15.017
2024_september,2012,EMORY GROVE RD & HAZELCREST DR,39.15076,-77.170493,2024-09-10,37,1,2.5,17.267,05:46:27,23:02:27,2024-09-14,24.0,15.017
2024_september,2014,EMORY GROVE RD & MEADOW GREEN WY,39.153304,-77.173699,2024-09-10,37,1,2.5,17.267,05:47:14,23:03:14,2024-09-14,24.0,15.017
2024_september,2018,EMORY GROVE RD & TEA ROSE DR,39.15574,-77.176331,2024-09-10,37,1,2.25,17.267,05:47:55,23:03:55,2024-09-14,24.0,15.017
2024_september,2016,EMORY GROVE RD & WATERSHED CT,39.154539,-77.174743,2024-09-10,37,1,2.5,17.267,05:47:33,23:03:33,2024-09-14,24.0,15.017
2024_september,10023,FREDERICK RD & CANTERFIELD WAY,39.219812,-77.257305,2024-09-10,37,2,2.25,17.888,05:01:48,22:55:05,2024-09-14,23.0,14.833
2024_september,2556,FREDERICK RD & LITTLE SENECA PKWY,39.223022,-77.260378,2024-09-10,37,2,2.25,17.892,05:02:27,22:56:00,2024-09-14,23.0,14.833
2024_september,2554,FREDERICK RD & W OLD BALTIMORE RD,39.215526,-77.252096,2024-09-10,37,2,2.25,17.889,05:00:51,22:54:11,2024-09-14,23.0,14.833
2024_september,3028,GOSHEN RD & BRAMBLE BUSH DR,39.180891,-77.188811,2024-09-10,37,1,2.25,17.267,05:59:22,23:15:22,2024-09-14,24.0,15.032
2024_september,3022,GOSHEN RD & FARMINGHAM DR,39.173757,-77.189321,2024-09-10,37,1,2.25,17.267,05:57:55,23:13:55,2024-09-14,24.0,15.023
2024_september,3026,GOSHEN RD & TRAMS WAY,39.177289,-77.189446,2024-09-10,37,1,2.25,17.267,05:58:37,23:14:37,2024-09-14,24.0,15.028
2024_september,3024,GOSHEN RD & TURTLE DOVE TERR,39.175812,-77.189373,2024-09-10,37,1,2.25,17.267,05:58:20,23:14:20,2024-09-14,24.0,15.026
2024_september,17475,ICC PARK & RIDE LOT & GEORGIA AVE,39.116689,-77.076037,2024-09-10,37,2,4.25,14.25,05:45:00,20:00:00,,,
2024_september,4264,MONTGOMERY VILLAGE AVE & WALKERS CHOICE RD,39.162171,-77.20239,2024-09-10,37,2,3.0,16.415,06:00:16,22:25:11,2024-09-14,24.0,13.491
2024_september,5072,QUAIL VALLEY BLVD & BLUEBIRD TERR,39.163858,-77.190206,2024-09-10,37,1,2.25,17.267,05:51:56,23:07:56,2024-09-14,24.0,15.017
2024_september,5066,QUAIL VALLEY BLVD & CHICKADEE LN,39.161811,-77.185008,2024-09-10,37,1,2.25,17.267,05:50:22,23:06:22,2024-09-14,24.0,15.017
2024_september,5068,QUAIL VALLEY BLVD & GROUSE LN,39.160677,-77.186936,2024-09-10,37,1,2.25,17.267,05:50:48,23:06:48,2024-09-14,24.0,15.017
2024_september,5076,QUAIL VALLEY BLVD & PINTAIL LN,39.164927,-77.185893,2024-09-10,37,1,2.0,17.267,05:52:48,23:08:48,2024-09-14,24.0,15.017
2024_september,5074,QUAIL VALLEY BLVD & PURPLE MARTIN LN,39.165172,-77.188258,2024-09-10,37,1,2.25,17.267,05:52:24,23:08:24,2024-09-14,24.0,15.017
2024_september,5070,QUAIL VALLEY BLVD & SANDPIPER LN,39.160832,-77.189241,2024-09-10,37,1,2.25,17.267,05:51:13,23:07:13,2024-09-14,24.0,15.017
2024_september,5078,QUAIL VALLEY BLVD & SWAN DR,39.167521,-77.184174,2024-09-10,37,1,2.25,17.267,05:53:26,23:09:26,2024-09-14,24.0,15.017
2024_september,5680,ROTHBURY DR & ARROWHEAD RD,39.185314,-77.193783,2024-09-10,37,1,2.5,17.267,06:01:16,23:17:16,2024-09-14,24.0,15.046
2024_september,5676,ROTHBURY DR & GOSHEN RD,39.185412,-77.18783,2024-09-10,37,1,2.5,17.267,06:00:20,23:16:20,2024-09-14,24.0,15.039
2024_september,5678,ROTHBURY DR & SPUR HILL DR,39.185683,-77.191469,2024-09-10,37,1,2.5,17.267,06:00:54,23:16:54,2024-09-14,24.0,15.043
2024_september,17569,SNOWDEN FARM PKWY & GRAND ELM (E) ST,39.236159,-77.26088,2024-09-10,37,2,2.25,18.334,05:11:00,23:31:01,2024-09-14,23.0,14.75
2024_september,6220,STORY DR & GOLD KETTLE DR,39.116662,-77.212145,2024-09-10,37,1,2.0,18.646,05:25:37,24:04:23,2024-09-14,27.0,15.514
2024_september,6260,STRAWBERRY KNOLL RD & BELL TOWER DR,39.166602,-77.180925,2024-09-10,37,1,2.25,17.267,05:54:08,23:10:08,2024-09-14,24.0,15.017
2024_september,6258,STRAWBERRY KNOLL RD & EMORY GROVE RD,39.160308,-77.185271,2024-09-10,37,1,2.25,17.267,05:50:00,23:06:00,2024-09-14,24.0,15.017
2024_september,6262,STRAWBERRY KNOLL RD & SEDLEY TERR,39.169029,-77.179462,2024-09-10,37,1,2.25,17.267,05:54:42,23:10:42,2024-09-14,24.0,15.017
2024_september,7050,WATKINS MILL RD & APPLE RIDGE RD,39.184038,-77.210933,2024-09-10,37,1,2.5,17.276,06:04:27,23:20:59,2024-09-14,24.0,15.05
2024_september,8236,WATKINS MILL RD & COVE LEDGE CT,39.177967,-77.20994,2024-09-10,37,1,2.5,17.28,06:05:34,23:22:21,2024-09-14,24.0,15.05
2024_september,7964,WATKINS MILL RD & CRESTED IRIS DR,39.180335,-77.210119,2024-09-10,37,1,2.5,17.278,06:05:08,23:21:49,2024-09-14,24.0,15.05
2024_september,7052,WATKINS MILL RD & MILLSTREAM DR,39.18173,-77.21037,2024-09-10,37,1,2.5,17.277,06:04:53,23:21:30,2024-09-14,24.0,15.05
2024_september,7282,WILSON LN & ABERDEEN RD,38.989882,-77.121666,2024-09-10,37,2,3.0,16.0,06:29:54,22:29:54,2024-09-14,23.0,14.683
2024_september,7290,WILSON LN & ABERDEEN RD,38.986347,-77.113894,2024-09-10,37,2,3.0,16.0,06:31:27,22:31:27,2024-09-14,23.0,14.683
2024_september,7304,WILSON LN & CLARENDON RD,38.987254,-77.101234,2024-09-10,37,2,3.0,16.0,06:33:29,22:33:29,2024-09-14,23.0,14.683
2024_september,7300,WILSON LN & FAIRFAX RD,38.987148,-77.105685,2024-09-10,37,2,3.0,16.0,06:32:46,22:32:46,2024-09-14,23.0,14.683
2024_september,7298,WILSON LN & GLENBROOK RD,38.987118,-77.107192,2024-09-10,37,2,3.0,16.0,06:32:32,22:32:32,2024-09-14,23.0,14.683
2024_september,7292,WILSON LN & HAMPTON LN,38.986935,-77.111805,2024-09-10,37,2,3.0,16.0,06:31:48,22:31:48,2024-09-14,23.0,14.683
2024_september,7288,WILSON LN & MAIDEN LN,38.98639,-77.11603,2024-09-10,37,2,3.0,16.0,06:31:05,22:31:05,2024-09-14,23.0,14.683
2024_september,7280,WILSON LN & MARBURY RD,38.989448,-77.123212,2024-09-10,37,2,3.0,16.0,06:29:38,22:29:38,2024-09-14,23.0,14.683
2024_september,7294,WILSON LN & MOORLAND LN,38.987052,-77.110065,2024-09-10,37,2,3.0,16.0,06:32:05,22:32:05,2024-09-14,23.0,14.683
2024_september,7284,WILSON LN & OLD CHESTER RD,38.989105,-77.119902,2024-09-10,37,2,3.0,16.0,06:30:15,22:30:15,2024-09-14,23.0,14.683
2024_september,7306,WILSON LN & OLD GEORGETOWN RD,38.987293,-77.099105,2024-09-10,37,2,3.0,16.0,06:33:49,22:33:49,2024-09-14,23.0,14.683
2024_september,7286,WILSON LN & RADNOR RD,38.987866,-77.117784,2024-09-10,37,2,3.0,16.0,06:30:40,22:30:40,2024-09-14,23.0,14.683
2024_september,7296,WILSON LN & STRATFORD RD,38.987087,-77.108819,2024-09-10,37,2,3.0,16.0,06:32:17,22:32:17,2024-09-14,23.0,14.683
2024_september,7278,WILSON LN & WESTFIELD DR,38.988715,-77.125944,2024-09-10,37,2,3.0,16.0,06:29:10,22:29:10,2024-09-14,23.0,14.683
2024_september,7276,WILSON LN & WHITTIER BLVD,38.988394,-77.126957,2024-09-10,37,2,3.0,16.0,06:29:00,22:29:00,2024-09-14,23.0,14.683
2024_september,40,APPLE RIDGE RD & DARLINGTON DR,39.184984,-77.209167,2024-09-10,36,1,2.5,17.274,04:54:55,22:11:22,2024-09-14,24.0,15.0
2024_september,42,APPLE RIDGE RD & DELLCASTLE RD,39.18507,-77.206939,2024-09-10,36,1,2.5,17.276,04:55:14,22:11:47,2024-09-14,24.0,15.0
2024_september,46,APPLE RIDGE RD & MONTGOMERY VILLAGE AVE,39.187044,-77.199178,2024-09-10,36,1,2.5,17.282,04:56:30,22:13:25,2024-09-14,24.0,15.0
2024_september,44,APPLE RIDGE RD & SHADOW OAK DR,39.185812,-77.202416,2024-09-10,36,1,2.5,17.279,04:55:55,22:12:40,2024-09-14,24.0,15.0
2024_september,150,ARROWHEAD RD & BRIAR GLEN WAY,39.186656,-77.195769,2024-09-10,36,1,2.25,17.283,04:57:22,22:14:22,2024-09-14,24.0,15.0
2024_september,17033,E RANDOLPH RD & @601,39.075323,-76.996817,2024-09-10,36,1,2.25,17.467,05:44:29,23:12:29,2024-09-14,23.0,14.999
2024_september,8550,E RANDOLPH RD & APPLEBY DR,39.071897,-76.988416,2024-09-10,36,1,2.25,17.75,04:58:26,22:43:26,2024-09-14,23.0,14.917
2024_september,8554,E RANDOLPH RD & BEA KAY DR,39.0746,-76.992037,2024-09-10,36,1,2.25,17.75,04:59:11,22:44:11,2024-09-14,23.0,14.917
2024_september,8514,E RANDOLPH RD & BILLINGTON RD,39.066293,-76.983138,2024-09-10,36,1,2.25,17.467,05:46:40,23:14:40,2024-09-14,23.0,14.991
2024_september,8544,E RANDOLPH RD & BILLINGTON RD,39.066408,-76.982637,2024-09-10,36,1,2.25,17.75,04:56:59,22:41:59,2024-09-14,23.0,14.917
2024_september,9378,E RANDOLPH RD & BROADMORE RD,39.072333,-76.989046,2024-09-10,36,1,2.25,17.467,05:45:33,23:13:33,2024-09-14,23.0,14.995
2024_september,8506,E RANDOLPH RD & BURKHART ST,39.074648,-76.992596,2024-09-10,36,1,2.25,17.467,05:45:00,23:13:00,2024-09-14,23.0,14.997
2024_september,8502,E RANDOLPH RD & CLIFTON RD,39.075434,-76.998419,2024-09-10,36,1,2.25,17.467,05:44:18,23:12:18,2024-09-14,23.0,14.999
2024_september,8558,E RANDOLPH RD & CLIFTON RD,39.075706,-76.998396,2024-09-10,36,1,2.25,17.75,05:00:11,22:45:11,2024-09-14,23.0,14.917
2024_september,8556,E RANDOLPH RD & FAIRLAND RD,39.075477,-76.993667,2024-09-10,36,1,2.25,17.75,04:59:29,22:44:29,2024-09-14,23.0,14.917
2024_september,8500,E RANDOLPH RD & NEW HAMPSHIRE AVE,39.075497,-77.001055,2024-09-10,36,1,2.25,17.467,05:44:00,23:12:00,2024-09-14,23.0,15.0
2024_september,15568,E RANDOLPH RD & NEW HAMPSHIRE AVE,39.075786,-77.000252,2024-09-10,36,1,2.25,17.75,05:00:27,22:45:27,2024-09-14,23.0,14.917
2024_september,8504,E RANDOLPH RD & OCTAGON LN,39.075453,-76.99491,2024-09-10,36,1,2.25,17.467,05:44:42,23:12:42,2024-09-14,23.0,14.998
2024_september,8520,E RANDOLPH RD & OLD COLUMBIA PK,39.063484,-76.966204,2024-09-10,36,1,2.0,17.467,05:48:45,23:16:45,2024-09-14,23.0,14.984
2024_september,8538,E RANDOLPH RD & OLD COLUMBIA PK,39.06376,-76.96648,2024-09-10,36,1,2.0,17.75,04:54:24,22:39:24,2024-09-14,23.0,14.917
2024_september,8508,E RANDOLPH RD & PARTRIDGE DR,39.073367,-76.989916,2024-09-10,36,1,2.25,17.467,05:45:22,23:13:22,2024-09-14,23.0,14.996
2024_september,8552,E RANDOLPH RD & PARTRIDGE DR,39.073525,-76.989819,2024-09-10,36,1,2.25,17.75,04:58:48,22:43:48,2024-09-14,23.0,14.917
2024_september,8518,E RANDOLPH RD & SERPENTINE WAY,39.064402,-76.969469,2024-09-10,36,1,2.0,17.467,05:48:19,23:16:19,2024-09-14,23.0,14.986
2024_september,8540,E RANDOLPH RD & SERPENTINE WAY,39.064386,-76.968807,2024-09-10,36,1,2.0,17.75,04:54:46,22:39:46,2024-09-14,23.0,14.917
2024_september,8510,E RANDOLPH RD & SMITH VILLAGE RD,39.070476,-76.988085,2024-09-10,36,1,2.25,17.467,05:45:50,23:13:50,2024-09-14,23.0,14.994
2024_september,8548,E RANDOLPH RD & SMITH VILLAGE RD,39.070505,-76.987773,2024-09-10,36,1,2.25,17.75,04:58:09,22:43:09,2024-09-14,23.0,14.917
2024_september,17040,E RANDOLPH RD & STRAFFORD GARDEN DR,39.064969,-76.971554,2024-09-10,36,1,2.0,17.467,05:48:04,23:16:04,2024-09-14,23.0,14.987
2024_september,8546,E RANDOLPH RD & TAMARACK RD,39.068146,-76.986022,2024-09-10,36,1,2.25,17.75,04:57:37,22:42:37,2024-09-14,23.0,14.917
2024_september,9396,E RANDOLPH RD & TAMARACK RD,39.067507,-76.985575,2024-09-10,36,1,2.25,17.467,05:46:21,23:14:21,2024-09-14,23.0,14.992
2024_september,8542,E RANDOLPH RD & TOURMALINE CT,39.065711,-76.97327,2024-09-10,36,1,2.0,17.75,04:55:29,22:40:29,2024-09-14,23.0,14.917
2024_september,10015,E RANDOLPH RD & VILLAGE MILL PARK,39.065231,-76.977795,2024-09-10,36,1,2.25,17.467,05:47:19,23:15:19,2024-09-14,23.0,14.989
2024_september,10016,E RANDOLPH RD & VILLAGE MILL PARK,39.065436,-76.977822,2024-09-10,36,1,2.25,17.75,04:56:11,22:41:11,2024-09-14,23.0,14.917
2024_september,8516,E RANDOLPH RD & WITHAN DR,39.065561,-76.97338,2024-09-10,36,1,2.0,17.467,05:47:51,23:15:51,2024-09-14,23.0,14.988
2024_september,1998,EMORY GROVE RD & @8710,39.156878,-77.179214,2024-09-10,36,1,2.25,17.278,05:10:15,22:26:57,2024-09-14,24.0,15.0
2024_september,1996,EMORY GROVE RD & CAPELLA DR,39.158133,-77.180906,2024-09-10,36,1,2.25,17.28,05:09:52,22:26:40,2024-09-14,24.0,15.0
2024_september,2008,EMORY GROVE RD & CHORLEE CT,39.149287,-77.168436,2024-09-10,36,1,2.25,17.268,05:12:39,22:28:45,2024-09-14,24.0,15.0
2024_september,1994,EMORY GROVE RD & GINGERBREAD LN,39.158953,-77.183745,2024-09-10,36,1,2.25,17.282,05:09:22,22:26:17,2024-09-14,24.0,15.0
2024_september,2006,EMORY GROVE RD & HAZELCREST DR,39.150943,-77.1709,2024-09-10,36,1,2.25,17.271,05:12:07,22:28:21,2024-09-14,24.0,15.0
2024_september,2004,EMORY GROVE RD & OLD MCDONALD RD,39.153283,-77.173868,2024-09-10,36,1,2.25,17.273,05:11:26,22:27:50,2024-09-14,24.0,15.0
2024_september,2000,EMORY GROVE RD & TEA ROSE DR,39.155597,-77.176386,2024-09-10,36,1,2.25,17.276,05:10:47,22:27:21,2024-09-14,24.0,15.0
2024_september,2002,EMORY GROVE RD & WATERSHED CT,39.154476,-77.174896,2024-09-10,36,1,2.25,17.275,05:11:08,22:27:37,2024-09-14,24.0,15.0
2024_september,2320,FLOWER AVE & @8414,38.995045,-77.002619,2024-09-10,36,1,2.0,18.317,06:30:43,24:49:43,2024-09-14,32.0,18.967
2024_september,17380,FLOWER AVE & ERIE AVE,38.988905,-77.001175,2024-09-10,36,1,2.0,18.317,06:32:39,24:51:39,2024-09-14,32.0,18.967
2024_september,8294,GEORGIA AVE & JUDSON RD,39.060189,-77.051389,2024-09-10,36,1,2.0,17.733,05:13:03,22:57:03,2024-09-14,23.0,14.933
2024_september,2842,GEORGIA AVE & RANDOLPH RD,39.058469,-77.050413,2024-09-10,36,1,2.0,17.733,05:14:00,22:58:00,2024-09-14,23.0,14.933
2024_september,9188,GLENMONT STATION & BAY E,39.061982,-77.05278,2024-09-10,36,1,2.25,17.45,05:34:00,23:01:00,2024-09-14,23.0,15.0
2024_september,9190,GLENMONT STATION & BAY F,39.061839,-77.052557,2024-09-10,36,1,2.0,17.733,05:12:00,22:56:00,2024-09-14,23.0,14.933
2024_september,17418,GOSHEN RD & CENTERWAY RD,39.170494,-77.190354,2024-09-10,36,1,2.0,17.283,05:01:35,22:18:35,2024-09-14,24.0,15.0
2024_september,3038,GOSHEN RD & FARMINGHAM DR,39.17333,-77.189489,2024-09-10,36,1,2.0,17.283,05:01:02,22:18:02,2024-09-14,24.0,15.0
2024_september,3036,GOSHEN RD & SANDY LAKE DR,39.175874,-77.189633,2024-09-10,36,1,2.0,17.283,05:00:33,22:17:33,2024-09-14,24.0,15.0
2024_september,3032,GOSHEN RD & STEWARTOWN PARK,39.180294,-77.189276,2024-09-10,36,1,2.0,17.283,04:59:43,22:16:43,2024-09-14,24.0,15.0
2024_september,3034,GOSHEN RD & STEWARTOWN RD,39.177204,-77.189574,2024-09-10,36,1,2.0,17.283,05:00:18,22:17:18,2024-09-14,24.0,15.0
2024_september,17143,INDUSTRIAL PKWY & @2131 (MVA),39.054235,-76.969488,2024-09-10,36,1,2.0,17.75,04:51:37,22:36:37,2024-09-14,23.0,14.917
2024_september,17144,INDUSTRIAL PKWY & @2131 (MVA),39.054481,-76.969481,2024-09-10,36,1,2.25,17.46,05:52:08,23:19:45,2024-09-14,23.0,14.99
2024_september,9932,INDUSTRIAL PKWY & OLD COLUMBIA PK,39.055334,-76.970323,2024-09-10,36,1,2.25,17.46,05:52:24,23:19:59,2024-09-14,23.0,14.99
2024_september,9934,INDUSTRIAL PKWY & OLD COLUMBIA PK,39.05527,-76.970542,2024-09-10,36,1,2.0,17.75,04:51:22,22:36:22,2024-09-14,23.0,14.917
2024_september,9678,LOCKWOOD DR & @11431,39.041168,-76.985605,2024-09-10,36,1,2.25,17.762,04:44:28,22:30:10,2024-09-14,23.0,14.917
2024_september,9718,LOCKWOOD DR & DECEMBER DR,39.041507,-76.9815,2024-09-10,36,1,2.25,17.759,04:45:24,22:30:55,2024-09-14,23.0,14.917
2024_september,9460,LOCKWOOD DR & HEATHER HOLLOW CIR,39.041503,-76.983373,2024-09-10,36,1,2.25,17.441,06:00:31,23:26:57,2024-09-14,23.0,14.991
2024_september,9716,LOCKWOOD DR & HEATHER HOLLOW CIR,39.041348,-76.983616,2024-09-10,36,1,2.25,17.76,04:44:55,22:30:32,2024-09-14,23.0,14.917
2024_september,9458,LOCKWOOD DR & JULY DR,39.041696,-76.981403,2024-09-10,36,1,2.25,17.442,05:59:57,23:26:28,2024-09-14,23.0,14.992
2024_september,8734,LOCKWOOD DR & NEW HAMPSHIRE AVE,39.040385,-76.989446,2024-09-10,36,1,2.25,17.436,06:02:15,23:28:24,2024-09-14,23.0,14.986
2024_september,15316,LOCKWOOD DR & NEW HAMPSHIRE AVE,39.040297,-76.989168,2024-09-10,36,1,2.25,17.765,04:43:35,22:29:28,2024-09-14,23.0,14.917
2024_september,9462,LOCKWOOD DR & WHITE OAK PARK APTS,39.041327,-76.985808,2024-09-10,36,1,2.25,17.439,06:01:11,23:27:31,2024-09-14,23.0,14.989
2024_september,4479,NEW HAMPSHIRE AVE & LOCKWOOD DR,39.039102,-76.990037,2024-09-10,36,1,2.25,17.767,04:43:00,22:29:00,2024-09-14,23.0,14.917
2024_september,8918,NEW HAMPSHIRE AVE & RUPPERT RD,39.032178,-76.985021,2024-09-10,36,1,2.25,17.433,06:04:09,23:30:09,2024-09-14,23.0,14.983
2024_september,30032,NEWCUT RD & SNOWDEN FARM PKWY,39.228536,-77.249875,2024-09-10,36,2,2.5,17.816,05:11:00,22:59:58,2024-09-14,23.0,14.833
2024_september,8536,OLD COLUMBIA PIKE & RANDOLPH RD,39.062135,-76.966602,2024-09-10,36,1,2.0,17.75,04:54:00,22:39:00,2024-09-14,23.0,14.917
2024_september,9346,OLD COLUMBIA PIKE & RANDOLPH RD,39.062371,-76.966679,2024-09-10,36,1,2.0,17.467,05:49:00,23:17:00,2024-09-14,23.0,14.983
2024_september,8772,OLD COLUMBIA PIKE & TECH RD PARK & RIDE,39.05938,-76.96879,2024-09-10,36,1,2.0,17.75,04:53:18,22:38:18,2024-09-14,23.0,14.917
2024_september,8626,PARKLAWN DR & @12221,39.058043,-77.110309,2024-09-10,36,1,2.25,17.729,05:27:07,23:10:51,2024-09-14,23.0,14.933
2024_september,8428,PARKLAWN DR & @12224,39.057889,-77.110474,2024-09-10,36,1,2.25,17.417,05:17:44,22:42:44,2024-09-14,23.0,15.0
2024_september,8432,PARKLAWN DR & BRAXFIELD CT,39.055907,-77.107574,2024-09-10,36,1,2.25,17.417,05:18:33,22:43:33,2024-09-14,23.0,15.0
2024_september,8622,PARKLAWN DR & BRAXFIELD CT,39.056027,-77.107379,2024-09-10,36,1,2.25,17.732,05:26:22,23:10:17,2024-09-14,23.0,14.933
2024_september,8422,PARKLAWN DR & PARKLAWN BLDG,39.061376,-77.113086,2024-09-10,36,1,2.25,17.417,05:16:35,22:41:35,2024-09-14,23.0,15.0
2024_september,8630,PARKLAWN DR & PARKLAWN BLDG,39.061724,-77.113626,2024-09-10,36,1,2.25,17.724,05:28:15,23:11:41,2024-09-14,23.0,14.933
2024_september,8434,PARKLAWN DR & RANDOLPH RD,39.054516,-77.106939,2024-09-10,36,1,2.25,17.417,05:19:00,22:44:00,2024-09-14,23.0,15.0
2024_september,8620,PARKLAWN DR & RANDOLPH RD,39.054468,-77.106721,2024-09-10,36,1,2.25,17.733,05:26:00,23:10:00,2024-09-14,23.0,14.933
2024_september,8420,PARKLAWN DR & WASHINGTON AVE,39.061467,-77.115371,2024-09-10,36,1,2.25,17.417,05:16:08,22:41:08,2024-09-14,23.0,15.0
2024_september,8632,PARKLAWN DR & WASHINGTON AVE,39.061685,-77.115316,2024-09-10,36,1,2.25,17.723,05:28:33,23:11:55,2024-09-14,23.0,14.933
2024_september,8426,PARKLAWN DR & WILKINS AVE,39.060435,-77.111684,2024-09-10,36,1,2.25,17.417,05:17:02,22:42:02,2024-09-14,23.0,15.0
2024_september,8430,PARKLAWN DR & WILKINS AVE,39.05655,-77.108976,2024-09-10,36,1,2.25,17.417,05:18:12,22:43:12,2024-09-14,23.0,15.0
2024_september,8624,PARKLAWN DR & WILKINS AVE,39.056742,-77.109048,2024-09-10,36,1,2.25,17.731,05:26:42,23:10:32,2024-09-14,23.0,14.933
2024_september,8628,PARKLAWN DR & WILKINS AVE,39.060629,-77.111515,2024-09-10,36,1,2.25,17.726,05:27:46,23:11:20,2024-09-14,23.0,14.933
2024_september,5086,QUAIL VALLEY BLVD & BLUEBIRD TERR,39.163942,-77.190316,2024-09-10,36,1,2.25,17.283,05:06:49,22:23:49,2024-09-14,24.0,15.0
2024_september,5090,QUAIL VALLEY BLVD & GROUSE LN,39.160532,-77.187007,2024-09-10,36,1,2.25,17.283,05:07:56,22:24:56,2024-09-14,24.0,15.0
2024_september,5088,QUAIL VALLEY BLVD & HUMMINGBIRD TERR,39.160679,-77.189237,2024-09-10,36,1,2.25,17.283,05:07:34,22:24:34,2024-09-14,24.0,15.0
2024_september,5082,QUAIL VALLEY BLVD & PINTAIL LN,39.165198,-77.185642,2024-09-10,36,1,2.25,17.283,05:05:54,22:22:54,2024-09-14,24.0,15.0
2024_september,5084,QUAIL VALLEY BLVD & PURPLE MARTIN LN,39.16523,-77.187787,2024-09-10,36,1,2.25,17.283,05:06:17,22:23:17,2024-09-14,24.0,15.0
2024_september,5092,QUAIL VALLEY BLVD & STRAWBERRY KNOLL RD,39.161658,-77.1849,2024-09-10,36,1,2.25,17.283,05:08:25,22:25:25,2024-09-14,24.0,15.0
2024_september,5080,QUAIL VALLEY BLVD & SWAN DR,39.167799,-77.183961,2024-09-10,36,1,2.25,17.283,05:05:16,22:22:16,2024-09-14,24.0,15.0
2024_september,8487,RANDOLPH RD & @500,39.066489,-77.019434,2024-09-10,36,1,2.25,17.46,05:41:08,23:08:43,2024-09-14,23.0,15.0
2024_september,8570,RANDOLPH RD & @531,39.06675,-77.019619,2024-09-10,36,1,2.25,17.744,05:03:52,22:48:30,2024-09-14,23.0,14.923
